line	max
438	13.540469
439	12.442376
440	16.1097195
441	17.2611
442	12.273069499999998
443	11.526308499999999
444	16.680388
445	17.507081
446	14.79702
447	14.79702
448	11.6833335
449	10.074466000000001
450	11.3187085
451	11.502944
452	11.8623075
453	16.2506235
454	18.840398
455	16.0534
456	14.925189
457	14.9870575
458	12.0017595
459	11.4891745
460	11.483805499999999
461	11.910673
462	12.38863825
463	9.005678249999999
464	9.966440500000001
465	11.1269115
466	11.7573285
467	12.754383
468	12.615169999999999
469	10.08030815
470	7.353779749999999
471	11.07825635
472	13.02752075
473	15.874187500000001
474	14.9652155
475	9.658684999999998
476	15.4178575
477	14.8549285
478	8.8639715
479	9.1077935
480	10.8391375
481	17.1102235
482	15.304437
483	8.193268849999999
484	7.98431435
485	8.2996055
486	9.07517
487	10.448955999999999
488	15.9477455
489	13.552469
490	9.22982
491	11.565626
492	9.961399
493	12.2170285
494	11.2621933
495	8.5893023
496	7.9664357
497	13.219810200000001
498	15.3388115
499	11.453969
500	12.9768315
501	12.8867505
502	12.1090085
503	9.3597733
504	9.3038593
505	9.200865799999999
506	6.8351188
507	7.833043
508	9.993115
509	10.626844
510	12.6263685
511	12.898627000000001
512	11.988289
513	10.997176
514	13.2595415
515	14.357747
516	9.07219815
517	14.533794649999999
518	17.020888499999998
519	10.630776999999998
520	9.424375999999999
521	7.583925750000001
522	6.68926045
523	7.64944385
524	9.17230965
525	8.214833
526	8.389286
527	11.382356
528	11.835382
529	13.152781000000001
530	11.28941
531	7.762265750000001
532	8.44409975
533	9.356330499999999
534	6.7740925
535	6.7543135
536	7.299118249999999
537	8.19890625
538	9.1280783
539	14.134920300000001
540	13.512303300000001
541	9.5047563
542	12.9354345
543	13.1001285
544	16.881535
545	15.352655500000001
546	10.056083000000001
547	8.75550975
548	6.53662475
549	6.5583469999999995
550	8.6351715
551	11.630508500000001
552	12.708966499999999
553	9.6001807
554	8.2863007
555	8.9093465
556	8.423147
557	8.554324999999999
558	7.5735557
559	6.3639047
560	6.6755825
561	7.23070635
562	7.35353835
563	14.6633225
564	18.2389075
565	17.431653
566	14.102878
567	8.793032
568	9.7195085
569	9.5340375
570	8.2651175
571	7.5151008
572	10.4916818
573	12.92547
574	8.972602
575	5.904457750000001
576	7.436570250000001
577	7.920019250000001
578	7.08429825
579	5.97932685
580	6.6813307
581	8.37173485
582	8.1437265
583	14.132659
584	14.719138999999998
585	7.827284499999999
586	8.808448499999999
587	9.409854
588	7.23735765
589	8.28259565
590	12.282843
591	10.999345
592	9.8492815
593	10.864138749999999
594	9.66181275
595	7.6201465
596	7.83725
597	9.390006
598	10.0851885
599	11.3088
600	8.6316895
601	11.885475
602	11.770468000000001
603	10.3483275
604	13.215256
605	11.6946885
606	10.890920999999999
607	8.295479
608	6.4507771
609	6.5050992999999995
610	6.4734802
611	8.8915025
612	9.792978999999999
613	8.631177000000001
614	9.117034
615	9.6525535
616	10.605892
617	9.79741925
618	8.07188825
619	6.88867025
620	8.645071249999999
621	12.0922485
622	9.3823805
623	8.3825695
624	12.3204475
625	10.254590499999999
626	8.2166305
627	9.349136999999999
628	9.687928750000001
629	9.01089325
630	8.016455
631	9.088319
632	8.722752
633	10.7690185
634	9.71128415
635	5.72004175
636	7.279620599999999
637	8.515919
638	9.487618
639	10.6072145
640	10.619116
641	8.241385000000001
642	7.2099375
643	7.680396
644	8.485450499999999
645	9.648185999999999
646	7.990769
647	6.1312165
648	7.3399815
649	8.38315925
650	7.7936615499999995
651	8.9397418
652	8.6406643
653	8.0006558
654	8.19988315
655	6.78352765
656	5.4588885
657	4.90906735
658	4.87661535
659	6.839943
660	7.419466999999999
661	6.0563135
662	5.9750765
663	7.0554015
664	11.616073499999999
665	11.97160175
666	9.88088925
667	7.96671615
668	5.499890349999999
669	5.1234467
670	8.5604555
671	9.8916518
672	12.0257898
673	12.5536075
674	7.164435
675	6.17972985
676	5.9705465
677	7.28184115
678	7.98670635
679	6.97079485
680	11.698578
681	16.378097500000003
682	11.996502000000001
683	7.5403611999999995
684	6.00911855
685	5.40281535
686	6.176299350000001
687	6.548597600000001
688	5.7913866
689	4.34634445
690	5.12488485
691	6.0423357499999995
692	4.824915
693	5.20764575
694	7.47876475
695	7.4575388
696	7.1540883
697	6.85206515
698	5.5292633
699	4.95266535
700	4.70331455
701	6.488357349999999
702	9.426822
703	8.3046198
704	5.991982
705	5.1656522
706	7.079571
707	6.8481
708	5.156471
709	5.842222
710	5.255106700000001
711	6.2568062
712	6.81200675
713	5.645886900000001
714	7.6863281500000005
715	8.825152
716	6.109175349999999
717	7.05144735
718	8.686494
719	7.942111499999999
720	6.958225499999999
721	6.794147
722	6.424898499999999
723	6.3508163500000006
724	6.0257857
725	5.163028499999999
726	5.408455399999999
727	11.33631675
728	12.815066
729	7.8157345
730	6.6725515
731	12.9964935
732	15.745098500000001
733	10.6655245
734	7.791144
735	6.9901745
736	8.5322385
737	6.718759649999999
738	4.2777293
739	4.32084535
740	5.5650022
741	5.5465444999999995
742	6.1494625
743	7.352517499999999
744	6.7972755
745	9.43723625
746	11.83298825
747	8.9549577
748	9.1521117
749	9.2067186
750	6.9992466
751	6.399731
752	4.7206195
753	3.9843828500000003
754	4.4395834999999995
755	5.76155115
756	7.4490335
757	6.718945
758	6.3780002499999995
759	7.10874725
760	6.309164
761	8.0031715
762	7.8752925
763	5.66418275
764	5.3340689999999995
765	5.56423255
766	6.0157995
767	6.9829732
768	12.662379
769	13.0206225
770	7.12831035
771	5.6070812
772	5.92481685
773	5.4253368
774	4.6654293
775	5.1166129
776	5.2977519
777	7.838465
778	8.046648000000001
779	7.095218
780	6.7534472
781	5.3339701999999996
782	8.1337705
783	8.422683
784	5.917192
785	6.594367200000001
786	6.3774747000000005
787	6.57771
788	6.564801149999999
789	5.42563715
790	5.3204159
791	4.7346754
792	5.01542375
793	5.4585719
794	8.70875365
795	9.3734505
796	6.936894499999999
797	6.1507599
798	5.950094249999999
799	6.1663716
800	7.41232175
801	7.079947649999999
802	4.63367615
803	5.6323695
804	6.40062965
805	6.62055765
806	7.3433625
807	6.79226285
808	6.50278385
809	6.7396582
810	6.020382700000001
811	6.859034
812	6.732604
813	10.194856000000001
814	11.996474500000001
815	8.131266
816	6.974282499999999
817	7.200568499999999
818	7.4416422
819	5.63308285
820	6.45419315
821	6.4196215
822	4.6165035
823	4.77803
824	4.918114
825	4.9453335
826	5.096091299999999
827	5.3769168
828	5.61805285
829	4.85081735
830	5.4881082999999995
831	5.62509155
832	4.00613575
833	4.0191775
834	5.85598115
835	6.76485585
836	7.587688699999999
837	8.62772
838	9.869312
839	8.93742665
840	6.041282150000001
841	5.200961
842	5.434342300000001
843	6.17996455
844	9.56172075
845	9.26071015
846	8.502200649999999
847	10.20275
848	11.6144015
849	12.343186500000002
850	9.174477
851	7.5019028
852	7.7009718
853	6.63676375
854	8.31314175
855	16.865899
856	18.4161395
857	12.576657
858	7.438322
859	5.17300165
860	6.819045300000001
861	10.17044415
862	8.4489615
863	4.993825
864	5.7181348
865	6.333243100000001
866	7.573116799999999
867	7.1930897499999995
868	10.730255249999999
869	12.1799345
870	7.3116017499999995
871	5.50549605
872	6.0040738000000005
873	7.6386330000000005
874	8.061903749999999
875	8.358054249999999
876	8.36535535
877	8.17726285
878	7.794484199999999
879	6.6915362
880	6.295577
881	10.482613
882	15.200534000000001
883	13.9249855
884	11.069523
885	9.163513
886	10.5902245
887	9.4207803
888	6.938908100000001
889	9.69054105
890	8.9757259
891	9.77869015
892	10.2210675
893	6.56131625
894	6.24630075
895	6.369759
896	6.6140488
897	7.325344299999999
898	10.119135
899	10.0660368
900	9.4892728
901	8.5974965
902	9.327861
903	8.594492500000001
904	5.865849000000001
905	9.245886500000001
906	10.5344205
907	10.4612175
908	13.2077225
909	13.236405000000001
910	8.595475500000001
911	7.149044
912	7.091145600000001
913	9.3969331
914	10.1261825
915	11.099583500000001
916	14.265544
917	9.4254415
918	7.875981
919	11.2351335
920	8.9094905
921	7.2171655
922	8.251502
923	7.73158885
924	9.32901485
925	9.9657295
926	11.765205
927	11.630130999999999
928	7.648657999999999
929	10.0628055
930	9.20114375
931	8.82750825
932	10.01070835
933	12.687767350000001
934	17.4499435
935	12.606888999999999
936	7.317894000000001
937	8.3178275
938	14.716722
939	13.236065700000001
940	6.2182452
941	6.2511092999999995
942	6.2554426
943	7.3416213
944	8.1188983
945	5.9033253000000006
946	5.5840573
947	6.119820799999999
948	7.913498000000001
949	7.712842800000001
950	5.993468050000001
951	6.85283445
952	6.07495545
953	6.7418077499999995
954	9.9345585
955	9.843589
956	8.7833685
957	7.3896565
958	8.367102
959	9.2677025
960	6.4953065
961	8.0701245
962	8.370371
963	7.3145465000000005
964	9.437555
965	10.85837
966	8.6225605
967	5.3191435
968	4.6647628
969	7.3046568
970	7.9527589999999995
971	8.369064999999999
972	8.103835
973	7.4267035
974	7.4850192
975	5.1250415
976	5.1248698
977	7.130520499999999
978	6.796211
979	5.4800465
980	10.7970925
981	12.463223
982	8.5853365
983	12.582254
984	10.4446335
985	9.454842
986	10.9206475
987	7.872367499999999
988	14.413565499999999
989	14.125979
990	8.970149249999999
991	7.6688830999999995
992	5.72825865
993	8.1410023
994	8.52161035
995	5.41375185
996	4.8512305
997	8.0326785
998	8.879716
999	6.3982545
1000	7.9235275
1001	8.4280535
1002	6.651263650000001
1003	6.11331065
1004	6.7623573
1005	6.492748
1006	7.759897199999999
1007	14.581647
1008	16.175273
1009	9.510619850000001
1010	5.88011985
1011	10.47497
1012	10.44173915
1013	6.85638615
1014	6.416648499999999
1015	7.2524809999999995
1016	9.640026500000001
1017	8.804287500000001
1018	6.4956498499999995
1019	6.45112135
1020	6.4213685
1021	6.747168
1022	7.4398475
1023	6.1989315
1024	9.609941
1025	10.39649835
1026	9.22589435
1027	7.976008350000001
1028	5.71716035
1029	5.9781113999999995
1030	11.3339189
1031	10.9939935
1032	6.1419575
1033	7.246074
1034	6.771923
1035	5.55903525
1036	7.61614125
1037	10.4703595
1038	9.932772
1039	8.830375
1040	7.31929725
1041	5.9192070999999995
1042	5.1158876499999995
1043	5.54950545
1044	6.94484065
1045	7.0325389000000005
1046	7.2486634
1047	8.339231
1048	8.25338725
1049	6.42096675
1050	6.071566000000001
1051	7.712873500000001
1052	6.7425575
1053	7.8599575
1054	8.66539585
1055	6.25723815
1056	5.970534300000001
1057	6.0345724999999995
1058	8.42249
1059	8.7178975
1060	7.84871
1061	7.1127462999999995
1062	8.1756598
1063	9.5164875
1064	7.4163413
1065	6.549977800000001
1066	5.826956
1067	8.241492
1068	7.830009499999999
1069	4.694494
1070	4.7523409999999995
1071	8.7291285
1072	10.2598945
1073	7.88097215
1074	6.5452063
1075	6.992180149999999
1076	7.306404
1077	5.73610835
1078	4.9855465500000005
1079	7.0055417
1080	6.9634730000000005
1081	6.3862000000000005
1082	6.445846
1083	4.830981850000001
1084	6.97616335
1085	7.299426499999999
1086	7.950810000000001
1087	7.65083175
1088	5.7451922500000006
1089	13.1083695
1090	18.029692
1091	10.636151
1092	4.75010735
1093	8.06005185
1094	8.7622177
1095	6.5864312
1096	7.6246285
1097	7.3621543
1098	7.6479693
1099	6.4905025
1100	6.9905695
1101	9.2371295
1102	6.94277765
1103	5.35902965
1104	6.2559685
1105	9.070562500000001
1106	11.659022
1107	8.9923957
1108	5.3961301
1109	5.18971325
1110	6.19576835
1111	8.71394
